Date,Open,High,Low,Close,Volume,Currency,USD-BRL,USD-CLP,USD-EUR,Volume_USD-BRL,Volume_USD-CLP,Volume_USD-EUR
10/6/2021,192.55,194.95,191.85,193.45,11587,USD,5.493403,813.159895,0.865425,63652.06056,9422083.703,10027.67948
10/7/2021,195.15,200.25,193.8,197.9,21436,USD,5.518501,812.259611,0.865002,118294.5874,17411597.02,18542.18287
10/8/2021,200.25,203.35,198.5,201.35,17289,USD,5.50835,824.450396,0.863904,95233.86315,14253922.9,14936.03626
10/11/2021,199.35,204.85,196.7,204.25,12909,USD,5.537598,824.45014,0.865475,71484.85258,10642826.86,11172.41678
10/12/2021,204.05,215.15,202.6,213.15,24689,USD,5.533016,823.160132,0.8671,136604.632,20323000.5,21407.8319
10/13/2021,214.55,214.95,205.8,208.65,19175,USD,5.513958,815.209707,0.862215,105730.1446,15631646.13,16532.97263
10/14/2021,209.1,212.65,206.3,209.25,12288,USD,5.513696,825.920016,0.862698,67752.29645,10148905.16,10600.83302
10/15/2021,209.75,211,202.75,203.4,15698,USD,5.459704,823.750396,0.862135,85706.43339,12931233.72,13533.79523
10/18/2021,201.75,204.85,200.55,201.6,20228,USD,5.512798,817.129877,0.861045,111512.8779,16528903.15,17417.21826
10/19/2021,202.6,205.6,201.7,204.25,14850,USD,5.584805,810.494813,0.859705,82934.35425,12035847.97,12766.61925
10/20/2021,205.2,207,203.5,205.55,14926,USD,5.597803,814.05034,0.858009,83552.80758,12150515.37,12806.64233
10/21/2021,205.15,208.65,201.55,203.3,26494,USD,5.659303,818.160565,0.860203,149937.5737,21676346.01,22790.21828
10/22/2021,203.8,206.4,198.4,199.85,16734,USD,5.650389,815.720396,0.858604,94553.60953,13650265.11,14367.87934
10/25/2021,199.95,203.8,197.25,202.55,20159,USD,5.555606,807.906089,0.861415,111995.4614,16286578.85,17365.26499
10/26/2021,203.35,210.3,202.3,208.1,21060,USD,5.566605,804.129776,0.8623,117232.7013,16934973.08,18160.038
10/27/2021,207.3,208.7,199.65,201.35,23299,USD,5.536503,805.405074,0.862085,128994.9834,18765132.82,20085.71842
10/28/2021,201,203.2,198.6,199.95,19290,USD,5.6464,805.890203,0.855804,108919.056,15545622.02,16508.45916
10/29/2021,200.9,204.4,198.65,203.95,18594,USD,5.635804,813.503912,0.864975,104792.1396,15126291.74,16083.34515
11/1/2021,203.2,209.85,202.2,208.7,19674,USD,5.680203,812.150031,0.862103,111752.3138,15978239.71,16961.01442
11/2/2021,208.2,209,204.7,208.05,22683,USD,5.680103,813.370244,0.8637,128841.7763,18449677.24,19591.3071
11/3/2021,208.05,212,205.85,209.3,21821,USD,5.553902,813.889848,0.860855,121191.6955,17759890.37,18784.71696
11/4/2021,209.5,211.4,206,208.6,21756,USD,5.603201,814.120391,0.865502,121903.241,17712003.23,18829.86151
11/5/2021,209.5,209.5,202.3,203.55,33987,USD,5.543304,811.403912,0.865604,188400.273,27577184.76,29419.28315
11/8/2021,203.6,206.1,199.3,199.65,30475,USD,5.544399,803.670083,0.86299,168965.5595,24491845.78,26299.62025
11/9/2021,201.2,206.7,198.7,205.9,35050,USD,5.480599,793.580065,0.862499,192094.995,27814981.28,30230.58995
11/10/2021,206.4,206.6,203.5,204,30418,USD,5.491401,795.229538,0.870625,167037.4356,24189292.09,26482.67125
11/11/2021,206.1,212.6,205.4,210.9,40191,USD,5.399498,794.160294,0.873495,217011.2241,31918096.38,35106.63755
11/12/2021,211.4,221.5,209.25,219.7,36014,USD,5.459204,800.880396,0.87389,196607.7729,28842906.58,31472.27446
11/15/2021,219.45,225.9,217,222.75,16876,USD,5.457799,798.050478,0.879805,92105.81592,13467899.87,14847.58918
11/16/2021,223.85,224.65,221.3,222.05,11044,USD,5.503702,812.000389,0.883555,60782.88489,8967732.296,9757.98142
11/17/2021,224.3,233.75,224,232.6,13236,USD,5.530198,829.750035,0.883496,73197.70073,10982571.46,11693.95306
11/18/2021,233.5,237.5,227.5,228.95,9359,USD,5.557899,832.660369,0.879595,52016.37674,7792868.393,8232.129605
11/19/2021,231,239,227.95,233.3,398,USD,5.613604,828.503912,0.886504,2234.214392,329744.557,352.828592
11/22/2021,231.4,234.1,228.85,231.35,47,USD,5.587201,812.209484,0.88955,262.598447,38173.84575,41.80885
11/23/2021,233.85,242.4,233.75,242.55,85,USD,5.572098,813.697294,0.889401,473.62833,69164.26999,75.599085
11/24/2021,240.8,247.55,240,246.3,85,USD,5.6067,814.379719,0.89264,476.5695,69222.27612,75.8744
11/26/2021,242.2,245.45,242.15,243.85,48,USD,5.609704,832.050396,0.883504,269.265792,39938.41901,42.408192
11/29/2021,241.2,246.65,231.5,233.85,35,USD,5.6023,843.999974,0.88555,196.0805,29539.99909,30.99425
11/30/2021,231.35,233.25,231.35,233.25,9,USD,5.624399,827.379858,0.882505,50.619591,7446.418722,7.942545
12/1/2021,234,234.45,233.45,234.2,7,USD,5.695634,839.059703,0.883455,39.869438,5873.417921,6.184185
12/2/2021,233.25,236.65,233.25,237.45,21,USD,5.646861,837.539706,0.884475,118.584081,17588.33383,18.573975
12/3/2021,238.2,244.75,237.15,244.05,0,USD,5.651404,841.060396,0.883904,0,0,0
12/6/2021,244.5,250.35,244.5,250.2,26,USD,5.689197,846.130273,0.886215,147.919122,21999.3871,23.04159
12/7/2021,244,244,244,243.9,4,USD,5.612799,839.98015,0.88708,22.451196,3359.9206,3.54832
12/8/2021,246.75,246.75,246.75,244.75,4,USD,5.5331,839.502622,0.881495,22.1324,3358.010488,3.52598
12/9/2021,243.7,243.7,239.7,240.35,9,USD,5.572604,837.15912,0.885505,50.153436,7534.43208,7.969545
12/10/2021,235,235,235,232.7,6,USD,5.612904,844.180396,0.883645,33.677424,5065.082376,5.30187
12/13/2021,237.15,237.2,237.15,236.7,4,USD,5.681304,841.409863,0.886275,22.725216,3365.639452,3.5451
12/14/2021,238.1,238.1,238.1,237.15,1,USD,5.682202,843.250148,0.888295,5.682202,843.250148,0.888295
12/15/2021,237.05,237.1,236.8,237.4,8,USD,5.680899,851.309775,0.885675,45.447192,6810.4782,7.0854
12/16/2021,239.62,240.28,233.4,236.95,0,USD,5.688904,846.509909,0.882245,0,0,0
12/17/2021,236,237.95,236,235.9,379,USD,5.696404,843.260396,0.88983,2158.937116,319595.6901,337.24557
12/20/2021,232.95,232.95,223.25,224.4,0,USD,5.743028,871.440265,0.886698,0,0,0
12/21/2021,225.55,229.4,224,228.25,14047,USD,5.745698,871.730159,0.886025,80709.81981,12245193.54,12445.99318
12/22/2021,229.7,235.2,228.1,233.55,12766,USD,5.654498,860.680135,0.882799,72185.32147,10987442.6,11269.81203
12/23/2021,234.75,235.35,229.05,231.2,10779,USD,5.675327,859.2904,0.882995,61174.34973,9262291.222,9517.803105
12/27/2021,229.55,229.85,226.55,227.05,7221,USD,5.6256,857.296918,0.882695,40622.4576,6190541.045,6373.940595
12/28/2021,227.9,228.4,225,225.6,7889,USD,5.628973,855.499644,0.883893,44406.968,6749036.692,6973.031877
12/29/2021,225.6,229.9,225.35,228.9,8385,USD,5.704199,849.37986,0.880315,47829.70862,7122050.126,7381.441275
12/30/2021,229.1,229.65,226.2,228.85,8556,USD,5.571697,851.999711,0.883099,47671.43953,7289709.527,7555.795044
12/31/2021,228.5,228.8,224.1,226.1,11693,USD,5.571304,852.000361,0.879395,65145.25767,9962440.221,10282.76574
1/3/2022,226.15,226.95,220.55,223.3,13645,USD,5.682401,851.793572,0.88497,77536.36165,11622723.29,12075.41565
1/4/2022,224.75,235.75,223.75,231.75,21914,USD,5.677595,847.429933,0.886255,124418.8168,18570579.55,19421.39207
1/5/2022,232.05,233.75,230.05,231.75,12325,USD,5.709171,838.519557,0.883903,70365.53258,10334753.54,10894.10448
1/6/2022,230.6,232,227.55,231.7,13695,USD,5.683896,837.619959,0.885197,77840.95572,11471205.34,12122.77292
1/7/2022,232,240.5,231.35,238.45,25955,USD,5.635804,828.310396,0.88015,146277.2928,21498796.33,22844.29325
1/10/2022,238.4,239,232.55,234.9,21066,USD,5.6635,835.577447,0.882503,119307.291,17602274.5,18590.8082
1/11/2022,235.75,238.15,233.55,237.05,17528,USD,5.569296,828.250347,0.879802,97618.62029,14517572.08,15421.16946
1/12/2022,238.25,244.9,238,240.85,22286,USD,5.5347,823.420108,0.874105,123346.3242,18350740.53,19480.30403
1/13/2022,241.3,242.65,236.35,237,19234,USD,5.528201,816.498862,0.872904,106329.418,15704539.11,16789.43554
1/14/2022,236.65,240.2,234.7,239.65,16525,USD,5.534904,819.710396,0.875955,91464.2886,13545714.29,14475.15638
1/18/2022,239,241.65,237.75,239.6,16808,USD,5.567203,817.910161,0.882595,93573.54802,13747433.99,14834.65676
1/19/2022,238.4,245,238.35,244.45,17077,USD,5.4387,809.010211,0.881595,92876.6799,13815467.37,15054.99782
1/20/2022,245,245,241,243.65,14338,USD,5.419596,802.759401,0.883896,77706.16745,11509964.29,12673.30085
1/21/2022,241.3,242.2,236,237.9,21504,USD,5.458704,798.960396,0.881465,117383.9708,17180844.36,18955.02336
1/24/2022,237.45,237.5,230.45,232.95,30854,USD,5.487597,807.360415,0.88305,169314.3178,24910298.24,27245.6247
1/25/2022,235,239,234.55,237.9,21335,USD,5.444243,799.959805,0.884698,116152.9244,17067142.44,18875.03183
1/26/2022,238.6,241.35,237.25,238.9,10682,USD,5.432726,803.000102,0.88955,58032.37913,8577647.09,9502.1731
1/27/2022,237.25,237.75,231.55,232.05,27590,USD,5.407074,805.250281,0.897295,149181.1717,22216855.25,24756.36905
1/28/2022,233.05,237.9,230.3,235.9,15328,USD,5.368113,813.380396,0.89703,82282.43606,12467494.71,13749.67584
1/31/2022,235.35,237.7,233.8,235.1,18124,USD,5.304596,800.729959,0.89051,96140.4979,14512429.78,16139.60324
2/1/2022,235.75,240.85,235.75,236.7,27180,USD,5.266196,802.866982,0.887099,143135.2073,21821924.57,24111.35082
2/1/2022,235.75,240.85,235.75,236.7,27180,USD,5.266196,802.866982,0.887099,143135.2073,21821924.57,24111.35082
2/2/2022,237.7,240.35,236.25,238.8,17511,USD,5.262399,802.793437,0.885055,92149.86889,14057715.88,15498.19811
2/3/2022,239.5,244.3,237.85,243.9,25158,USD,5.284398,818.629977,0.874455,132944.8849,20595092.96,21999.53889
2/4/2022,244.05,244.4,238.1,241.85,24383,USD,5.328504,828.503912,0.873404,129924.913,20201410.89,21296.20973
2/7/2022,241.6,242.9,239.55,241.65,22859,USD,5.263801,824.680253,0.874602,120325.2271,18851365.9,19992.52712
2/8/2022,242,250,241.75,248.95,49900,USD,5.260033,827.580252,0.875645,262475.6467,41296254.57,43694.6855
2/9/2022,248.3,259.5,247.9,258.35,45254,USD,5.236,813.312179,0.875505,236949.944,36805629.35,39620.10327
2/10/2022,259.1,260.45,253.65,255.2,30097,USD,5.250202,805.250312,0.876103,158015.3296,24235618.64,26368.07199
2/11/2022,254.6,256.8,250.85,251.65,24392,USD,5.253404,810.010396,0.881104,128141.0304,19757773.58,21491.88877
2/14/2022,251.25,253.9,244.8,247.55,16805,USD,5.215397,813.380165,0.884515,87644.74659,13668853.67,14864.27458
2/15/2022,249.45,252.2,246.95,251.85,15138,USD,5.159395,800.949777,0.880555,78102.92151,12124777.72,13329.84159
2/16/2022,253,254.55,250.05,252.25,16712,USD,5.137301,798.050007,0.87925,85854.57431,13337011.72,14694.026
2/17/2022,252.2,253.6,248.95,251.5,1147,USD,5.172098,795.249978,0.879805,5932.396406,912151.7248,1009.136335
2/18/2022,252.35,252.35,244.3,246.85,100,USD,5.139041,801.250396,0.883204,513.9041,80125.0396,88.3204
2/22/2022,246.7,249.1,244,248.45,58,USD,5.058599,792.720138,0.882665,293.398742,45977.768,51.19457
2/23/2022,249.5,252.75,248.4,248.6,25,USD,5.01015,791.179807,0.884535,125.25375,19779.49518,22.113375
2/24/2022,248.5,248.5,238.95,239.35,54,USD,5.123699,816.750093,0.893702,276.679746,44104.50502,48.259908
2/25/2022,243.35,243.35,239.5,240.05,25,USD,5.163041,802.190396,0.887104,129.076025,20054.7599,22.1776
2/28/2022,239.5,239.5,233.95,234.25,12,USD,5.159903,799.196871,0.89162,61.918836,9590.362452,10.69944
3/1/2022,236.95,236.95,236,237.25,4,USD,5.160902,806.68969,0.89825,20.643608,3226.75876,3.593
3/2/2022,235,235,229,230.45,8,USD,5.100102,804.860189,0.89982,40.800816,6438.881512,7.19856
3/3/2022,231.55,231.55,224,224.15,11,USD,5.032398,796.130086,0.903699,55.356378,8757.430946,9.940689
3/4/2022,224.25,224.9,223.4,224.15,6,USD,5.062816,805.122538,0.913435,30.376896,4830.735228,5.48061
3/7/2022,226.35,229.55,225.2,225.5,9,USD,5.112015,812.559727,0.92039,46.008135,7313.037543,8.28351
3/8/2022,223.2,233.4,223.2,234.05,8,USD,5.060398,809.90111,0.91772,40.483184,6479.20888,7.34176
3/9/2022,235.2,235.55,227.75,230.45,0,USD,5.013197,804.502996,0.90314,0,0,0
3/10/2022,230,230,223.85,225.2,6,USD,5.011202,801.999911,0.90795,30.067212,4811.999466,5.4477
3/11/2022,224.38,225.4,221.23,222.95,0,USD,5.075041,805.960396,0.91642,0,0,0
3/14/2022,220.5,224.05,218.8,219.65,27,USD,5.123101,813.501624,0.91367,138.323727,21964.54385,24.66909
3/15/2022,211.5,211.5,211.5,212.3,8,USD,5.164706,809.87979,0.91166,41.317648,6479.03832,7.29328
3/16/2022,214.3,214.3,211.3,218.6,10,USD,5.078698,798.110004,0.90725,50.78698,7981.10004,9.0725
3/17/2022,216,218,216,217.3,6,USD,5.040901,799.56024,0.90097,30.245406,4797.36144,5.40582
3/18/2022,215.85,220.9,214.38,220.3,0,USD,5.02375,803.510396,0.90395,0,0,0
3/21/2022,222.65,222.65,222.65,225.85,34,USD,4.936502,793.760024,0.907701,167.841068,26987.84082,30.861834
3/22/2022,224.9,227.85,223.3,225.05,14170,USD,4.911498,792.779994,0.90675,69595.92666,11233692.51,12848.6475
3/23/2022,224.2,228.65,223.2,225.3,12995,USD,4.825695,792.609934,0.90845,62709.90652,10299966.09,11805.30775
3/24/2022,225.7,227.1,220.55,221.85,11844,USD,4.827799,789.110011,0.90833,57180.45136,9346218.97,10758.26052
3/25/2022,222.95,223.2,219.4,221.85,9393,USD,4.743204,778.010396,0.91045,44552.91517,7307851.65,8551.85685
3/28/2022,221.75,222.95,212.5,214.55,23422,USD,4.765601,778.580321,0.90963,111619.9066,18235908.28,21305.35386
3/29/2022,215.25,217.4,214,215.7,12360,USD,4.7577,780.210261,0.90156,58805.172,9643398.826,11143.2816
3/30/2022,215.55,223.2,213.1,221.85,16235,USD,4.771203,789.129702,0.89597,77460.48071,12811520.71,14546.07295
3/31/2022,222.05,227.65,220.15,226.4,18054,USD,4.739298,786.7801,0.90318,85563.28609,14204527.93,16306.01172
4/1/2022,226,230.4,224.8,228.4,13418,USD,4.658887,783.000361,0.905104,62512.94577,10506298.84,12144.68547
4/4/2022,227.8,231.85,226.25,230.6,20019,USD,4.595298,779.029917,0.91112,91993.27066,15595399.91,18239.71128
4/5/2022,231.7,232.25,228.8,231.3,20022,USD,4.652312,787.410035,0.91685,93148.59086,15765523.72,18357.1707
4/6/2022,230.95,231.55,225,227.6,30556,USD,4.7167,799.909561,0.91761,144123.4852,24442036.55,28038.49116
4/7/2022,229.2,230.25,224.2,226.15,29011,USD,4.753598,806.04998,0.9205,137906.6316,23384315.97,26704.6255
4/8/2022,225.15,233,224.8,231.65,34344,USD,4.699604,815.000361,0.91947,161403.1998,27990372.4,31578.27768
4/11/2022,231.65,237.6,230.95,236.6,28212,USD,4.695098,817.24958,0.91932,132458.1048,23056245.15,25935.85584
4/12/2022,237.4,237.75,232.75,233.6,19657,USD,4.674596,806.050186,0.92372,91888.53357,15844528.51,18157.56404
4/13/2022,233.85,235,224.65,225.05,25953,USD,4.691703,805.850297,0.91775,121763.768,20914232.76,23818.36575
4/14/2022,225.85,227.7,221,223.6,15622,USD,4.7025,815.399602,0.92416,73462.455,12738172.58,14437.22752
4/18/2022,223.75,225.75,220.15,223.75,15142,USD,4.653496,816.58967,0.92752,70463.23643,12364800.78,14044.50784
4/19/2022,223.35,225.15,220.1,221.7,22402,USD,4.666503,819.797564,0.92643,104539.0002,18365105.03,20753.88486
4/20/2022,221.95,223.4,218.65,219.45,20818,USD,4.622302,815.430111,0.9217,96227.08304,16975624.05,19187.9506
4/21/2022,220.5,228.9,217.6,228.1,19222,USD,4.622302,824.849611,0.92295,88849.88904,15855259.22,17740.9449
4/22/2022,227.5,229.65,226,227.3,70,USD,4.796678,837.250396,0.92598,335.76746,58607.52772,64.8186
4/25/2022,226.4,226.4,221.2,220.8,36,USD,4.877702,844.909837,0.93337,175.597272,30416.75413,33.60132
4/26/2022,221.45,223.35,219.1,221.15,12525,USD,4.999297,846.910095,0.93956,62616.19493,10607548.94,11767.989
4/27/2022,219.88,222.38,214.58,215.68,0,USD,4.9651,846.95025,0.94744,0,0,0
4/28/2022,216.3,218.15,214.25,217.6,14570,USD,4.939297,858.010146,0.95215,71965.55729,12501207.83,13872.8255
4/29/2022,217.9,224.4,217.8,222.55,14478,USD,4.97275,852.510396,0.94835,71995.4745,12342645.51,13730.2113
5/2/2022,220.45,220.7,214.75,216.38,0,USD,5.0862,861.260197,0.95159,0,0,0
5/3/2022,216.9,220.8,215.4,217.95,14441,USD,4.960556,855.51024,0.9499,71635.3892,12354423.38,13717.5059
5/4/2022,218.3,221.75,217.9,220.8,14527,USD,4.920303,853.509714,0.941503,71477.24168,12398935.62,13677.21408
5/5/2022,221,222.9,216.1,217.25,14911,USD,5.029504,862.279921,0.94882,74994.93414,12857455.9,14147.85502
5/6/2022,216.3,216.5,210,210.45,25897,USD,5.081904,858.990396,0.94804,131606.0679,22245274.29,24551.39188
5/9/2022,210,212,203.35,206.1,23737,USD,5.162399,868.759442,0.94648,122539.8651,20621742.87,22466.59576
5/10/2022,207.1,207.8,202.3,203.8,16183,USD,5.132803,866.850036,0.94955,83064.15095,14028234.13,15366.56765
5/11/2022,204.05,220.45,204.05,219.9,29972,USD,5.138057,862.129954,0.95128,153997.8444,25839758.98,28511.76416
5/12/2022,217.9,218.5,212.55,215.3,18989,USD,5.134898,865.659906,0.96346,97506.57812,16438015.96,18295.14194
5/13/2022,215.9,216.85,209.65,212.9,19974,USD,5.059804,860.403912,0.96055,101064.5251,17185707.74,19186.0257
5/16/2022,224,224,223.5,225.8,5,USD,5.061202,857.779925,0.95798,25.30601,4288.899625,4.7899
5/17/2022,224,229.35,220.55,227.2,18764,USD,4.939598,850.999966,0.94809,92686.61687,15968163.36,17789.96076
5/18/2022,226.5,226.5,215.75,217.6,18109,USD,4.969298,854.729756,0.95485,89989.01748,15478301.15,17291.37865
5/19/2022,218,219.4,213.2,218.7,14519,USD,4.931497,837.550217,0.9453,71600.40494,12160391.6,13724.8107
5/20/2022,221.9,223.3,214.3,215.85,14559,USD,4.881704,836.503912,0.94675,71072.72854,12178660.45,13783.73325
5/23/2022,216.85,217.7,214.75,215.75,12024,USD,4.81501,830.480198,0.93618,57895.68024,9985693.901,11256.62832
5/24/2022,215.25,215.6,211,213.65,15176,USD,4.819401,830.359566,0.93155,73139.22958,12601536.77,14137.2028
5/25/2022,213.2,218.3,212.25,217.05,17428,USD,4.8243,832.096392,0.93578,84077.9004,14501775.92,16308.77384
5/26/2022,216.85,227.3,216.5,226.6,20949,USD,4.769699,823.819609,0.93174,99920.42435,17258196.99,19519.02126
5/27/2022,225.1,229.9,224.2,229.45,14248,USD,4.731041,826.503912,0.931505,67407.87217,11776027.74,13272.08324
5/31/2022,228.3,233.8,223.85,231.25,25579,USD,4.731896,824.210217,0.93164,121037.1678,21082473.14,23830.41956
6/1/2022,232.05,240.65,232.05,239.45,30339,USD,4.81703,823.609967,0.93875,146143.8732,24987502.79,28480.73625
6/2/2022,239.45,242,236.95,238.25,19679,USD,4.797201,813.229752,0.93017,94404.11848,16003548.29,18304.81543
6/3/2022,236.15,240,231.45,232.4,19089,USD,4.774604,811.810396,0.93285,91142.41576,15496648.65,17807.17365
6/6/2022,233.6,240.45,232.85,237.55,27694,USD,4.795697,822.739919,0.93536,132812.0327,22784959.32,25903.85984
6/7/2022,235.4,238.65,230.75,232.15,28721,USD,4.871265,824.999454,0.934803,139907.6021,23694809.32,26848.47696
6/8/2022,233,234.6,229.85,231.85,21824,USD,4.899602,821.750292,0.93307,106928.914,17933878.37,20363.31968
6/9/2022,231.25,235.7,230.3,234.65,23006,USD,4.904802,826.504533,0.94172,112839.8748,19014563.29,21665.21032
6/10/2022,234,235.45,227.8,228.9,38907,USD,4.985435,844.630396,0.950765,193968.3195,32862034.82,36991.41386
6/13/2022,226.8,227.85,218.9,223.35,22838,USD,5.114899,862.96036,0.96017,116814.0634,19708288.7,21928.36246
6/14/2022,224.25,229.25,222.9,226.95,12874,USD,5.117597,869.040151,0.957898,65883.94378,11188022.9,12331.97885
6/15/2022,225.85,229.7,221.75,228.5,9194,USD,5.053498,857.019737,0.956402,46461.86061,7879439.462,8793.159988
6/16/2022,228.5,233,226.2,231.95,5592,USD,5.053701,867.091881,0.94818,28260.29599,4848777.799,5302.22256
6/17/2022,232.7,234.5,226.8,227.65,9111,USD,5.153604,876.803912,0.952804,46954.48604,7988560.442,8680.997244
6/21/2022,227.6,235.25,227.4,232.35,30335,USD,5.124298,874.000169,0.94946,155445.5798,26512795.13,28801.8691
6/22/2022,231.25,237.1,230.4,236.4,13143,USD,5.195099,890.259575,0.94675,68279.18616,11700681.59,12443.13525
6/23/2022,235.55,236.25,228.1,229,16824,USD,5.239499,904.029323,0.95059,88149.33118,15209389.33,15992.72616
6/24/2022,231.25,234.45,226,226.6,137,USD,5.243504,917.870396,0.94725,718.360048,125748.2443,129.77325
6/27/2022,223.45,226,220.1,222.1,15596,USD,5.238302,920.590227,0.94513,81696.55799,14357525.18,14740.24748
6/28/2022,223.45,224.35,217.1,217.75,16942,USD,5.268102,911.180408,0.95028,89252.18408,15437218.47,16099.64376
6/29/2022,218,230.2,217.55,228.25,26697,USD,5.182399,926.801353,0.95728,138354.5061,24742815.72,25556.50416
6/30/2022,227.85,231.65,227.85,230.1,14051,USD,5.253501,916.750429,0.95444,73816.94255,12881260.28,13410.83644
7/1/2022,232.85,232.85,227.9,228.45,72,USD,5.33245,932.580396,0.958904,383.9364,67145.78851,69.041088
7/5/2022,224.5,225.9,220.15,221.05,15307,USD,5.386902,953.297463,0.973635,82457.30891,14592124.27,14903.43095
7/6/2022,222.2,223.95,218.3,219.2,15302,USD,5.4299,970.000065,0.98195,83088.3298,14842940.99,15025.7989
7/7/2022,219.2,223.7,218.35,218.9,15350,USD,5.339913,951.780208,0.983895,81967.66455,14609826.19,15102.78825
7/8/2022,222.35,222.35,219,222.9,75,USD,5.255504,974.110396,0.98175,394.1628,73058.2797,73.63125
7/11/2022,222.7,222.7,222.7,216.9,10,USD,5.354301,992.759579,0.991925,53.54301,9927.59579,9.91925
7/12/2022,216,216,209,209.25,9,USD,5.378497,993.170095,0.997805,48.406473,8938.530855,8.980245
7/13/2022,209.8,209.8,209.8,211.25,2,USD,5.3924,1012.69594,0.996775,10.7848,2025.39188,1.99355
7/14/2022,206.88,206.88,194.98,199.2,0,USD,5.424299,1009.339735,0.997475,0,0,0
7/15/2022,198.15,202.15,194.65,203.7,0,USD,5.407804,1050.750396,0.99138,0,0,0
7/18/2022,216.3,216.3,216.3,219.1,2,USD,5.438302,1050.760388,0.985725,10.876604,2101.520776,1.97145
7/19/2022,214.98,216.72,211.45,220.4,0,USD,5.414603,1050.759961,0.977425,0,0,0
7/20/2022,216,218.6,213.95,218.15,13331,USD,5.471703,927.459964,0.982085,72943.27269,12363968.78,13092.17514
7/21/2022,217.3,218.25,214.3,215.85,11857,USD,5.499304,928.820409,0.978405,65205.24753,11013023.59,11600.94809
7/22/2022,214.8,214.8,205.5,206.7,21963,USD,5.497804,952.430396,0.97904,120748.2693,20918228.79,21502.65552
7/25/2022,205.2,211.25,204.2,210.05,15069,USD,5.357803,936.92976,0.97815,80736.73341,14118594.55,14739.74235
7/26/2022,210.5,215.1,209.65,213.2,13848,USD,5.351601,924.908796,0.987245,74108.97065,12808137.01,13671.36876
7/27/2022,213.05,220.25,212.55,219.1,19700,USD,5.244497,910.25026,0.97965,103316.5909,17931930.12,19299.105
7/28/2022,219.3,221.4,214.25,218.4,14416,USD,5.184198,908.950134,0.981165,74735.39837,13103425.13,14144.47464
7/29/2022,219.4,220.4,211.95,217.2,19367,USD,5.172804,902.480396,0.97795,100181.6951,17478337.83,18939.95765
8/1/2022,217.55,222.2,210.4,213.2,19378,USD,5.1855,891.749391,0.974565,100484.619,17280319.7,18885.12057
8/2/2022,211.7,212.8,205.9,209.9,18769,USD,5.279203,909.790322,0.984705,99085.36111,17075854.55,18481.92815
8/3/2022,207.8,218.55,207.4,214.65,19564,USD,5.284199,911.620277,0.984515,103380.0692,17834939.1,19261.05146
8/4/2022,214.8,220.45,214.15,219.3,22022,USD,5.2126,902.395784,0.975855,114791.8772,19872559.96,21490.27881
8/5/2022,220.1,221.95,208.55,209.45,36198,USD,5.16605,918.140396,0.982295,187000.6779,33234846.05,35557.11441
8/8/2022,210.4,215.7,207.5,211.85,25344,USD,5.111604,905.8977,0.980655,129548.4918,22959071.31,24853.72032
8/9/2022,212,213.5,208.2,212.75,21427,USD,5.125197,903.749804,0.979645,109817.5961,19364647.05,20990.85342
8/10/2022,212.75,221.35,212.6,220.45,21800,USD,5.095199,887.579421,0.97095,111075.3382,19349231.38,21166.71
8/11/2022,221.2,224.45,215.25,223.95,20781,USD,5.158502,884.909982,0.96945,107198.8301,18389314.34,20146.14045
8/12/2022,223.85,227.7,221.25,226.6,16572,USD,5.076404,875.760396,0.974325,84126.16709,14513101.28,16146.5139
8/15/2022,226.05,226.25,221.65,225.5,10182,USD,5.0971,881.010391,0.984095,51898.6722,8970447.801,10020.05529
8/16/2022,224.9,225,218.7,219.35,11230,USD,5.145672,881.496076,0.983255,57785.89656,9899200.933,11041.95365
8/17/2022,219,222.1,215.9,217.45,5865,USD,5.166505,897.645332,0.98245,30301.55183,5264689.872,5762.06925
8/18/2022,218,220.7,214.35,214.7,7487,USD,5.168503,929.692558,0.991125,38696.58196,6960608.182,7420.552875
8/19/2022,215.2,217.55,212.6,215.95,9615,USD,5.169904,944.503912,0.995835,49708.62696,9081405.114,9574.953525
8/22/2022,215,225.6,213.55,224.3,10077,USD,5.157602,938.000054,1.006125,51973.15535,9452226.544,10138.72163
8/23/2022,224.55,231.6,222.8,230.65,242,USD,5.104987,916.749783,1.003355,1235.406854,221853.4475,242.81191
8/24/2022,234.35,242.35,234.35,242.95,62,USD,5.111602,921.430281,1.00325,316.919324,57128.67742,62.2015
8/25/2022,242.65,246.9,241.95,243.4,20,USD,5.110302,898.502819,1.002915,102.20604,17970.05638,20.0583
8/26/2022,242.6,245.25,242.45,242,18,USD,5.06403,893.150396,1.00345,91.15254,16076.70713,18.0621
8/29/2022,240.55,240.55,240.55,240.5,1,USD,5.028698,882.51009,0.99875,5.028698,882.51009,0.99875
8/30/2022,238.75,241.75,238.75,239.15,14,USD,5.123398,890.45015,0.997535,71.727572,12466.3021,13.96549
8/31/2022,240.75,240.75,239.65,239.1,12,USD,5.183302,897.000217,0.996145,62.199624,10764.0026,11.95374
